order,url,name,description,star
1649855871-4868,https://github.com/search?l=Java&o=desc&p=12&q=in%3Adescription+microservicios&s=stars&type=Repositories,lfmendivelso10/AppModernization,Este repositorio esta dise?ado para almacenar y versionar la cadena de transformaci車n utilizada para evaluaci車n de ap＃,1
1649855736-4388,https://github.com/search?l=Java&o=desc&p=60&q=in%3Adescription+microservicios&s=stars&type=Repositories,luispalacio22/ms-tareas,Microservicio tareas,null
1649855714-4305,https://github.com/search?l=Java&o=desc&p=68&q=in%3Adescription+microservicios&s=stars&type=Repositories,szab0/microservices-project,Proyecto de Sistema de Ventas Online aplicando Arquitectura de Microservicios,null
1649855649-4076,https://github.com/search?l=Java&o=desc&p=91&q=in%3Adescription+microservicios&s=stars&type=Repositories,yoandypv/ms-books,Microservicio Books de ejemplo,null
1649855680-4187,https://github.com/search?l=Java&o=desc&p=80&q=in%3Adescription+microservicios&s=stars&type=Repositories,jhassan8/sb-service-config-server,Probando arquitectura de microservicios utilizando springboot y spring cloud...,null
1649855880-4894,https://github.com/search?l=Java&o=desc&p=9&q=in%3Adescription+microservicios&s=stars&type=Repositories,jlferrete/academia-microservicios-cursos,"Construye aplicaciones con Microservicios Spring como backend y Angular 10 como frontend, Eureka, API Gateway, RESTful",1
1649855773-4512,https://github.com/search?l=Java&o=desc&p=47&q=in%3Adescription+microservicios&s=stars&type=Repositories,bsoto24/SpringBootMicroservices,Implementacion de microservicios utilizando Spring Boot,null
1649855773-4519,https://github.com/search?l=Java&o=desc&p=47&q=in%3Adescription+microservicios&s=stars&type=Repositories,lascencion23/registry-server,Servicio de registro de microservicios (Eureka),null
1649855799-4604,https://github.com/search?l=Java&o=desc&p=38&q=in%3Adescription+microservicios&s=stars&type=Repositories,BryanGustavo/service-registry,Servicio de Registro de Microservicios,null
1649855683-4191,https://github.com/search?l=Java&o=desc&p=79&q=in%3Adescription+microservicios&s=stars&type=Repositories,dbgjerez/spring-cloud-eureka,Servidor de Eureka para el registro de microservicios,null
1649855782-4545,https://github.com/search?l=Java&o=desc&p=44&q=in%3Adescription+microservicios&s=stars&type=Repositories,gbrayhan/MicroserviceSpringBootProducts,Microservicios Spring Boot Products Udemy,null
1649855891-4933,https://github.com/search?l=Java&o=desc&p=5&q=in%3Adescription+microservicios&s=stars&type=Repositories,yaquie/BootcampMicroservicios,microservicios con spring boot,1
1649855835-4735,https://github.com/search?l=Java&o=desc&p=25&q=in%3Adescription+microservicios&s=stars&type=Repositories,josanchezag/microservicios-con-spring-boot,microservicios-con-spring-boot,null
1649855796-4594,https://github.com/search?l=Java&o=desc&p=39&q=in%3Adescription+microservicios&s=stars&type=Repositories,thelement115/bank-customer,demo de microservicios en spring,null
1649855790-4572,https://github.com/search?l=Java&o=desc&p=41&q=in%3Adescription+microservicios&s=stars&type=Repositories,zullysr/microservicios,Directorio para ejemplos de microservicios,null
1649855697-4247,https://github.com/search?l=Java&o=desc&p=74&q=in%3Adescription+microservicios&s=stars&type=Repositories,gustsucc/Escritorio,Cliente de Escritorio con JavaFX y Microservicios con JSON,null
1649855697-4241,https://github.com/search?l=Java&o=desc&p=74&q=in%3Adescription+microservicios&s=stars&type=Repositories,lgonzalezesp/pcf-microservicio,Esta es una aplicaci車n de prueba de microservicios,null
1649855883-4900,https://github.com/search?l=Java&o=desc&p=8&q=in%3Adescription+microservicios&s=stars&type=Repositories,juangallino/ms-stock,microservicio de Stock,1
1649855725-4340,https://github.com/search?l=Java&o=desc&p=64&q=in%3Adescription+microservicios&s=stars&type=Repositories,Davids-Berz/ms-alumnos,microservicio alumno,null
1649855714-4300,https://github.com/search?l=Java&o=desc&p=68&q=in%3Adescription+microservicios&s=stars&type=Repositories,CristianGaona/Curso-Eureka-Server,"Eureka server, servidor para el registro de microservicios",null
1649855624-3988,https://github.com/search?l=Java&o=desc&p=100&q=in%3Adescription+microservicios&s=stars&type=Repositories,r-veiga/sts4-microservices,Siguiendo el curso de microservicios con Spring Boot y Spring Cloud Netflix Eureka de Andr谷s Jos谷 Guzm芍n. Primer proy＃,null
1649855680-4188,https://github.com/search?l=Java&o=desc&p=80&q=in%3Adescription+microservicios&s=stars&type=Repositories,FekuinH/Microservicios-examenes,app de ex芍menes formada por distintos microservicios consumi谷ndose entre si,null
1649855640-4048,https://github.com/search?l=Java&o=desc&p=94&q=in%3Adescription+microservicios&s=stars&type=Repositories,Remle13/springboot-servicio-oauth,Microservicio de validacion oauth,null
1649855750-4435,https://github.com/search?l=Java&o=desc&p=55&q=in%3Adescription+microservicios&s=stars&type=Repositories,risolerh/my-commons,Arquetipo com迆n para proyectos spring boot microservicios,null
1649855818-4672,https://github.com/search?l=Java&o=desc&p=31&q=in%3Adescription+microservicios&s=stars&type=Repositories,qualfoods/Tracklink,Microservicios con Gateway,null
1649855770-4506,https://github.com/search?l=Java&o=desc&p=48&q=in%3Adescription+microservicios&s=stars&type=Repositories,hegp123/microservicio-eureka,Hola mundo de microservicios con eureka,null
1649855683-4199,https://github.com/search?l=Java&o=desc&p=79&q=in%3Adescription+microservicios&s=stars&type=Repositories,developinside3074/Gestor-de-Habitaciones,Microservicios para la gestion de habitaciones de un hote,null
1649855793-4581,https://github.com/search?l=Java&o=desc&p=40&q=in%3Adescription+microservicios&s=stars&type=Repositories,thelement115/bank-customer,demo de microservicios en spring,null
1649855815-4661,https://github.com/search?l=Java&o=desc&p=32&q=in%3Adescription+microservicios&s=stars&type=Repositories,vdepalma/microservices,Microservicios con Spring,null
1649855672-4154,https://github.com/search?l=Java&o=desc&p=83&q=in%3Adescription+microservicios&s=stars&type=Repositories,Emiliano-Mendoza/ms-cuentacorriente,Microservicio de cuenta corriente,null
1649855652-4084,https://github.com/search?l=Java&o=desc&p=90&q=in%3Adescription+microservicios&s=stars&type=Repositories,yoandypv/ms-books,Microservicio Books de ejemplo,null
1649855660-4118,https://github.com/search?l=Java&o=desc&p=87&q=in%3Adescription+microservicios&s=stars&type=Repositories,starkymc/ordencompra-api,Reposito de microservicio ordencompra,null
1649855652-4088,https://github.com/search?l=Java&o=desc&p=90&q=in%3Adescription+microservicios&s=stars&type=Repositories,richiepixel/Contactos,Microservicio de contactos,null
1649855632-4018,https://github.com/search?l=Java&o=desc&p=97&q=in%3Adescription+microservicios&s=stars&type=Repositories,kevinflorest/microservice-teacher,Microservicio del profesor,null
1649855728-4353,https://github.com/search?l=Java&o=desc&p=63&q=in%3Adescription+microservicios&s=stars&type=Repositories,danizenil/historial_clientes,Repositorio microservicio,null
1649855855-4808,https://github.com/search?l=Java&o=desc&p=18&q=in%3Adescription+microservicios&s=stars&type=Repositories,edwinvalderrama/curso-mssunat,Microservicios SUNAT,null
1649855838-4744,https://github.com/search?l=Java&o=desc&p=24&q=in%3Adescription+microservicios&s=stars&type=Repositories,Carlarem/practica3proyecto,Repositorio de microservicios,null
1649855714-4306,https://github.com/search?l=Java&o=desc&p=68&q=in%3Adescription+microservicios&s=stars&type=Repositories,robinmedina6/curso-springboot-microservicios,construccion de curso de springboot con microservicios desde youtube,null
1649855686-4208,https://github.com/search?l=Java&o=desc&p=78&q=in%3Adescription+microservicios&s=stars&type=Repositories,matiasisaacdavila22/-Backend-Java-microservicios-docker-ionic,Bakend with java -spring boot- microservicios and docker,null
1649855852-4791,https://github.com/search?l=Java&o=desc&p=19&q=in%3Adescription+microservicios&s=stars&type=Repositories,edwinvalderrama/curso-mssunat,Microservicios SUNAT,null
1649855871-4865,https://github.com/search?l=Java&o=desc&p=12&q=in%3Adescription+microservicios&s=stars&type=Repositories,DavidRodriguez-27/ms-coustumer,Microservicio CRUD de Clientes y CRUD de clientes Productos.,1
1649855728-4355,https://github.com/search?l=Java&o=desc&p=63&q=in%3Adescription+microservicios&s=stars&type=Repositories,grusnny/tallerdevehiculos-vehiculos-servicio-dynamoDB,Microservicio Vehiculos,null
1649855784-4558,https://github.com/search?l=Java&o=desc&p=43&q=in%3Adescription+microservicios&s=stars&type=Repositories,yosebast/lab-6-sentence-server-solution,microservicio,null
1649855888-4920,https://github.com/search?l=Java&o=desc&p=6&q=in%3Adescription+microservicios&s=stars&type=Repositories,jmansiya/microServiciosJavaMultiVersions,repositorio para ejemplo de despiegue de microservicios multiversi車n y utilizaci車n de RIBBON para llamadas a microser＃,1
1649855863-4831,https://github.com/search?l=Java&o=desc&p=15&q=in%3Adescription+microservicios&s=stars&type=Repositories,lmorenoo/microserviciosudea,Curso microservicios udea,null
1649855635-4023,https://github.com/search?l=Java&o=desc&p=96&q=in%3Adescription+microservicios&s=stars&type=Repositories,jesusromerovillanueva2021/bootcamp-project1-credits-master,Microservicio - Crud Cr谷ditos - MongoDB,null
1649855637-4034,https://github.com/search?l=Java&o=desc&p=95&q=in%3Adescription+microservicios&s=stars&type=Repositories,BryanGustavo/msClientPerson,Microservicio de Cliente,null
1649855657-4101,https://github.com/search?l=Java&o=desc&p=88&q=in%3Adescription+microservicios&s=stars&type=Repositories,RMantari/pea3-microservicio,prueba con microservicio,null
1649855790-4576,https://github.com/search?l=Java&o=desc&p=41&q=in%3Adescription+microservicios&s=stars&type=Repositories,proyectodammicroservicios/ProyectosMicroservicios,Proyecto DAM - Microservicios - Spring Boot,null
1649855722-4338,https://github.com/search?l=Java&o=desc&p=65&q=in%3Adescription+microservicios&s=stars&type=Repositories,Kasay16/Ejercicio_MicroService_Inventario,Segundo microservicio,null
1649855655-4099,https://github.com/search?l=Java&o=desc&p=89&q=in%3Adescription+microservicios&s=stars&type=Repositories,lascencion23/ms-monedero-account,Microservicio de monedero account,null
1649855655-4095,https://github.com/search?l=Java&o=desc&p=89&q=in%3Adescription+microservicios&s=stars&type=Repositories,ChristianGarcia88/proyectoFavoritos,microservicio favoritos embebed jpa,null
1649855643-4059,https://github.com/search?l=Java&o=desc&p=93&q=in%3Adescription+microservicios&s=stars&type=Repositories,carlosalarcong/restweather,Microservicio RESTFUL para Openweather,null
1649855663-4121,https://github.com/search?l=Java&o=desc&p=86&q=in%3Adescription+microservicios&s=stars&type=Repositories,ChristianGarcia88/facturas,microservicio facturas dockerizado,null
1649855832-4721,https://github.com/search?l=Java&o=desc&p=26&q=in%3Adescription+microservicios&s=stars&type=Repositories,Rodrigo2910M/msproyecto,Repositorio de microservicios,null
1649855705-4270,https://github.com/search?l=Java&o=desc&p=71&q=in%3Adescription+microservicios&s=stars&type=Repositories,diegorufe/microservicies-learning,Repositorio para aprender y probar tareas de microservicios,null
1649855844-4766,https://github.com/search?l=Java&o=desc&p=22&q=in%3Adescription+microservicios&s=stars&type=Repositories,liviso/ProyectoServicios,Proyecto DevOps y Microservicios,null
1649855776-4527,https://github.com/search?l=Java&o=desc&p=46&q=in%3Adescription+microservicios&s=stars&type=Repositories,jusilus/microservicios-respuestas,Proyecto microservicios-respuestas del curso "Microservicios con Spring Cloud y Angular 10",null
1649855880-4895,https://github.com/search?l=Java&o=desc&p=9&q=in%3Adescription+microservicios&s=stars&type=Repositories,PatricioCarcani/MicroserviceWithSpringAndEureka,Based on Udemy course https://www.udemy.com/course/microservicios-con-spring-boot-y-spring-cloud/,1
1649855832-4725,https://github.com/search?l=Java&o=desc&p=26&q=in%3Adescription+microservicios&s=stars&type=Repositories,ManONES/DemoMicroservicio,Pruebas de Microservicios,null
1649855894-4943,https://github.com/search?l=Java&o=desc&p=4&q=in%3Adescription+microservicios&s=stars&type=Repositories,jmagit/CR20190514,Microservicios,1
1649855686-4201,https://github.com/search?l=Java&o=desc&p=78&q=in%3Adescription+microservicios&s=stars&type=Repositories,irving0108/config-server-api,NTT DATA - Bootcamp : Microservicios de configuracion(config-server),null
1649855750-4437,https://github.com/search?l=Java&o=desc&p=55&q=in%3Adescription+microservicios&s=stars&type=Repositories,marcosPorturas/ms-reservation-rest,Microservicios para la administracion de las reservas,null
1649855815-4665,https://github.com/search?l=Java&o=desc&p=32&q=in%3Adescription+microservicios&s=stars&type=Repositories,LeonardoEldar/Microservicios,Capa Eldar Microservicios,null
1649855663-4122,https://github.com/search?l=Java&o=desc&p=86&q=in%3Adescription+microservicios&s=stars&type=Repositories,oscarmaxgithub/springboot-servicio-item,Microservicio de producto,null
1649855694-4235,https://github.com/search?l=Java&o=desc&p=75&q=in%3Adescription+microservicios&s=stars&type=Repositories,franciscocilleruelo/AuthorizationServer,Servidor de Autenticacion/Autorizacion OAuth en una arquitectura de microservicios,null
1649855649-4075,https://github.com/search?l=Java&o=desc&p=91&q=in%3Adescription+microservicios&s=stars&type=Repositories,LuisAugusto123456/microservice-archetype,Arquetipo de microservicio din芍mico.,null
1649855756-4455,https://github.com/search?l=Java&o=desc&p=53&q=in%3Adescription+microservicios&s=stars&type=Repositories,ILE16/ms-backend-animes,backend de microservicios del CRUD de animes,null
1649855767-4493,https://github.com/search?l=Java&o=desc&p=49&q=in%3Adescription+microservicios&s=stars&type=Repositories,albeiroSilva/Microservicios-Spring-Boot,Microservicios con spring boot y spring cloud,null
1649855745-4413,https://github.com/search?l=Java&o=desc&p=57&q=in%3Adescription+microservicios&s=stars&type=Repositories,MiquelMolinier/TAREA-MICROSERVICIOS,Laboratorio de microservicios con Spring-Boot,null
1649855799-4602,https://github.com/search?l=Java&o=desc&p=38&q=in%3Adescription+microservicios&s=stars&type=Repositories,Pelastian/comunitas-api-rest,Api Rest implementada con Microservicios,null
1649855711-4295,https://github.com/search?l=Java&o=desc&p=69&q=in%3Adescription+microservicios&s=stars&type=Repositories,mebonilla9/mssc-brewery,Primer proyecto curso de microservicios con Spring Boot,null
1649855657-4109,https://github.com/search?l=Java&o=desc&p=88&q=in%3Adescription+microservicios&s=stars&type=Repositories,ares1987/bootcamp2021-shopvintage-bidders,Microservicio para postores,null
1649855730-4361,https://github.com/search?l=Java&o=desc&p=62&q=in%3Adescription+microservicios&s=stars&type=Repositories,gzuritam/Netflix,Microservicio Netflix,null
