order,url,name,description,star
1649853788-3239,https://github.com/search?l=Java&o=desc&p=75&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,fancyyawn/zhacker-gateway,微服务网关：包含oauth2认证、zuul路由等功能,3
1649853962-3849,https://github.com/search?l=Java&o=desc&p=14&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,aoju/lancia,网页转PDF渲染服务。提供收据、发票、报告或任何网页内容转PDF的微服务,111
1649853785-3228,https://github.com/search?l=Java&o=desc&p=76&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,Miven666/miven-shop,基于 SpringCloud 的微服务商城,3
1649853882-3561,https://github.com/search?l=Java&o=desc&p=42&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,Tino1024/spring-cloud-alibaba-template,Spring-cloud-alibaba 微服务工程模板,11
1649853816-3336,https://github.com/search?l=Java&o=desc&p=65&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,wangjia2016/platform-open,本项目基于SpringCloud Hoxton.SR8 &SpringCloud Alibaba 2.2.3.RELEASE 最新版;可以作为微服务架构脚手架，整合了nacos、rocketmq、sentinal、feign、redi…,5
1649853922-3701,https://github.com/search?l=Java&o=desc&p=28&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,sunweisheng/spring-cloud-example,Spring微服务示例,28
1649853828-3375,https://github.com/search?l=Java&o=desc&p=61&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,pengjinning/AppKeFu_Demo_Bank,微客服(AppKeFu.com)官方Demo，银行服务业,5
1649853837-3404,https://github.com/search?l=Java&o=desc&p=58&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,virtuex/micro_service_study,微服务学习，包括SpringBoot基础以及Sring Cloud一些列组件,6
1649853781-3213,https://github.com/search?l=Java&o=desc&p=77&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,istimeless/weather,天气微服务,3
1649853845-3437,https://github.com/search?l=Java&o=desc&p=55&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,rickiechina/SpringCloudAlibaba-In-Practice,本技术专栏的内容，将包括Spring Cloud常用核心组件，如Eureka、Gateway等等，以及Spring Cloud Alibaba 来自阿里巴巴开源的部分核心组件，如Nacos、Sentinel等等。并将结合实际微服务项目，讲述,7
1649853778-3206,https://github.com/search?l=Java&o=desc&p=78&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,Datacloudeyeshot/docker,微服务项目部署,3
1649853834-3390,https://github.com/search?l=Java&o=desc&p=59&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,NeoSuzipeng/o2oSchool,SpringBoot微服务构建o2o校园购物微信公众号前后端系统,6
1649853730-3030,https://github.com/search?l=Java&o=desc&p=95&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,chensheng/tamboot-cloud,tamboot-cloud在tamboot框架的基础上，集成了spring cloud的服务注册、发现等功能，开发者可基于此快速搭建微服务系统。,2
1649853785-3227,https://github.com/search?l=Java&o=desc&p=76&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,guogewudi/onlineeducation,微服务项目（Springboot+SpringCloud+MybatisPlus+Mysql）,3
1649853862-3499,https://github.com/search?l=Java&o=desc&p=49&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,xtoon/xtoon-cloud-ddd,基于DDD（领域驱动设计）并支持SaaS平台的微服务框架,8
1649853973-3884,https://github.com/search?l=Java&o=desc&p=10&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,lord-of-code/loc-framework,本项目是完全基于Spring Boot2和Springcloud Finchley所进行了开发的，目的是简化和统一公司内部使用微服务框架的使用方法,237
1649853908-3657,https://github.com/search?l=Java&o=desc&p=33&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,linhaosheng/InspectWechatFriend,检测微信是否有删除好友，目前只适配了6.3.32版本的，在android studio上导入，运行程序后点击开始检测，如果手机没有开启无障碍服务，则会调到设置页面进行打开无障碍服务，该app主要是用到了AccessibilitySer…,19
1649853839-3411,https://github.com/search?l=Java&o=desc&p=57&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,simonsfan/SpringCloud,SpringCloud微服务,6
1649853902-3638,https://github.com/search?l=Java&o=desc&p=35&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,alansun2/happyframework-pay,java服务端快速集成支付宝和微信支付，使用该项目可以使你快速接入支付宝与微信支付，转账，退款等业务,17
1649853765-3153,https://github.com/search?l=Java&o=desc&p=83&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,francislpx/weather,在学习【从天气项目看Spring Cloud微服务治理】过程中，跟着搭建的项目，跟视频中并不完全一致,3
1649853874-3539,https://github.com/search?l=Java&o=desc&p=45&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,hxrui/youlai,有来微服务基础项目,9
1649853805-3294,https://github.com/search?l=Java&o=desc&p=69&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,TonyLiu0112/mud-microservice-demo,微服务实战demo项目,4
1649853839-3417,https://github.com/search?l=Java&o=desc&p=57&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,haoxiaoyong1014/zookeeperGuide,ZooKeeper分布式专题与Dubbo微服务入门,6
1649853788-3235,https://github.com/search?l=Java&o=desc&p=75&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,tanxingsong/micro-service-code,一个微服务工程,3
1649853839-3418,https://github.com/search?l=Java&o=desc&p=57&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,athink8/SpringCloud_study1,最新微服务SpringCloud基础学习知识及案例，主要涉及微服务、SpringBoot2.x、Eureka、Ribbon 、openFeign、Hystrix、zuul、Config、Sleuth和Zipkin等..,6
1649853770-3178,https://github.com/search?l=Java&o=desc&p=81&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,haobinaa/microservice,对目前主流微服务体系的调研使用,3
1649853811-3311,https://github.com/search?l=Java&o=desc&p=67&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,Casper-Mars/vigour,基于thrift RPC框架搭建的springboot微服务间调用框架。支持eureka服务发现。,4
1649853879-3556,https://github.com/search?l=Java&o=desc&p=43&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,PAcee1/foodie-cloud,SpringCloud微服务版本天天吃货在线购物平台，SpringCloud Greenwich.SR1+SpringBoot 2.1.5.RELEASE版本。集成Redis缓存、消息队列(RabbitMq、RocketMQ)、分布式…,11
1649853756-3121,https://github.com/search?l=Java&o=desc&p=86&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,smilehappinessli/smilehappiness-spring-cloud,该项目基于 Spring Boot+ Spring Cloud + MyBatis-Plus，基于Hoxton.SR12这个Spring Cloud版本，开发了这一套Spring Cloud微服务项目脚手架。,3
1649853747-3093,https://github.com/search?l=Java&o=desc&p=89&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,ccj-cxy/spring-cloud-alibaba,微服务阿里版,2
1649853742-3070,https://github.com/search?l=Java&o=desc&p=91&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,xierongwkhd/springcloud_study_2020,微服务、SpringCloud,2
1649853816-3330,https://github.com/search?l=Java&o=desc&p=65&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,leiphp/Guns,?Guns基于Spring Boot2，致力于做更简洁的后台管理系统。包含系统管理，代码生成，多数据库适配，SSO单点登录，工作流，短信，邮件发送，OAuth2登录，任务调度，持续集成，docker部署等功。支持Spring Clou…,5
1649853877-3548,https://github.com/search?l=Java&o=desc&p=44&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,bingxio/personal-payment-solution,个人使用支付宝、微信收款实时到账监听，并回调服务器处理业务需求,10
1649853988-3930,https://github.com/search?l=Java&o=desc&p=5&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,Zealon159/light-reading-cloud,? 轻松阅读，基于SpringCloud生态开发的阅读类APP微服务实战项目，涉及 SpringCloud-Gateway、Nacos、OpenFeign、Hystrix、Jwt、ElasticSearch 等技术的应用,827
1649853742-3079,https://github.com/search?l=Java&o=desc&p=91&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,buxiaoxia/spring-boot-cloud-demo,基于微服务框架spring boot，spring cloud的样例,2
1649853933-3740,https://github.com/search?l=Java&o=desc&p=24&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,frame-faker/demo_mall,"java实现微信小程序商城,app商城服务端(附带后台)",42
1649853759-3138,https://github.com/search?l=Java&o=desc&p=85&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,BXALearn/SpringCloud,"SpringCloud_Sell springcloud.version: Greenwich.SR2 通过SpringCloud框架构建一套全面的微服务解决方案,应用绝大部分的SpringCloud组件合理实现业务逻辑, 为现有的微服务…",3
1649853767-3163,https://github.com/search?l=Java&o=desc&p=82&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,emmafeng17/WeChat1.0,高仿微信，静态版本，无需登录服务器,3
1649853730-3036,https://github.com/search?l=Java&o=desc&p=95&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,jm-team/WeService,基于Consul+Http的微服务方案,2
1649853962-3843,https://github.com/search?l=Java&o=desc&p=14&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,silently9527/ProgrammerNotes,Java程序员所需要掌握的核心知识: 集合框架&JVM机制&多线程与并发框架&网络协议&Spring&Dubbo&MySQL&微服务等；希望胖友小手一抖，右上角来个 Star，感恩 1024,130
1649853897-3617,https://github.com/search?l=Java&o=desc&p=37&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,1962247851/ordinaryroad,第一个微服务项目,15
1649853905-3644,https://github.com/search?l=Java&o=desc&p=34&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,zilongTong/orion-rpc,基于springBoot自研微服务框架,18
1649853750-3102,https://github.com/search?l=Java&o=desc&p=88&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,weiliangzhou/saas-cloud,微服务系统,2
1649853990-3944,https://github.com/search?l=Java&o=desc&p=4&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,itmuch/spring-cloud-docker-microservice-book-code,《Spring Cloud与Docker微服务架构实战》配套代码。讨论QQ群：731548893,1.1k
1649853794-3252,https://github.com/search?l=Java&o=desc&p=73&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,chloneda/spring-anything,?spring-anything 使用 Spring 相关技术即 Spring Boot、Spring Cloud、Spring Security、Spring Framework 和微服务等，并结合当下热门、实用技术进行集成！sta…,4
1649853871-3528,https://github.com/search?l=Java&o=desc&p=46&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,zhoubill/springCloudP,基于spring-cloud的微服务框架将大数据的数据服务按照组件分成了各个独立的微服务模块，集成了网关，统一配置管理，服务跟踪，后续将自动化部署以及服务权限集成,9
1649853999-3979,https://github.com/search?l=Java&o=desc&p=1&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,2227324689/gpmall,【咕泡学院实战项目】-基于SpringBoot+Dubbo构建的电商平台-微服务架构、商城、电商、微服务、高并发、kafka、Elasticsearch,4.3k
1649853953-3812,https://github.com/search?l=Java&o=desc&p=17&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,spring2go/cat_lab,微服务调用链监控CAT实验，极客时间微服务架构实践课程,78
1649853908-3656,https://github.com/search?l=Java&o=desc&p=33&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,it235/knife-boot,基于SpringCloud(Hoxton.SR7) + SpringBoot(2.3.4) 和Cloud Alibaba搭建的企业级前后端分离的微服务框架(用户权限管理，统一授权，资源权限管理、JWT、MQ、网关API，Nacos注册…,19
1649853877-3541,https://github.com/search?l=Java&o=desc&p=44&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,IsResultXaL/springcloud,Java 微服务实践 - Spring Cloud 系列,10
1649853756-3124,https://github.com/search?l=Java&o=desc&p=86&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,fanhao1999/xcEduService,学成在线 一个基于微服务分布式架构，集成cms页面管理发布与提供课程学习的系统。,3
1649853715-2985,https://github.com/search?l=Java&o=desc&p=100&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,xiaofei20190625/project4_FilmTicketing,微服务售票系统（郝俊飞小组）,2
1649853857-3476,https://github.com/search?l=Java&o=desc&p=51&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,yahahaaa/WX_diancan_MicroService,???将Wechat-Ordering-Sys-Basic仓库中基于SpringBoot的微信点餐系统重构为微服务架构。共分为商品服务、订单服务、用户服务、注册中心服务、网关服务、配置中心服务。将服务按照需求拆解为多模块，配置通过sp…,8
1649853970-3878,https://github.com/search?l=Java&o=desc&p=11&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,wxpusher/wxpusher-sdk-java,微信消息实时推送服务[WxPusher]的Java版本sdk，可以通过API实时给个人微信推送消息。wechat pusher.,194
1649853999-3977,https://github.com/search?l=Java&o=desc&p=1&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,YunaiV/onemall,芋道 mall 商城，基于微服务的思想，构建在 B2C 电商场景下的项目实战。核心技术栈，是 Spring Boot + Dubbo 。未来，会重构成 Spring Cloud Alibaba 。,5.7k
1649853959-3838,https://github.com/search?l=Java&o=desc&p=15&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,fenixsoft/microservice_arch_kubernetes,基于Kubernetes实现的微服务架构示例工程。《软件架构探索》的配套组件。,98
1649853982-3914,https://github.com/search?l=Java&o=desc&p=7&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,mingyang66/spring-parent,数据库多数据源、Redis多数据源、日志组件、全链路日志追踪、埋点扩展点、Netty、微服务、开发基础框架支持、异常统一处理、返回值、跨域、API路由、监控等；,476
1649853985-3929,https://github.com/search?l=Java&o=desc&p=6&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,intsmaze/flink-boot,懒松鼠Flink-Boot 脚手架让Flink全面拥抱Spring生态体系，使得开发者可以以Java WEB开发模式开发出分布式运行的流处理程序，懒松鼠让跨界变得更加简单。懒松鼠旨在让开发者以更底上手成本（不需要理解分布式计算的理论知…,513
1649853982-3915,https://github.com/search?l=Java&o=desc&p=7&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,EalenXie/spring-microservice-ddd,微服务+DDD代码结构例子,470
1649853788-3231,https://github.com/search?l=Java&o=desc&p=75&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,toolskeeper/safekeeper,safekeeper是一款好用的Java权限认证框架，主要解决：登录认证、权限认证、Session会话、单点登录、OAuth2.0、微服务网关鉴权 等一系列权限安全相关的框架，集成简单、开箱即用、API设计通俗易懂，通过safekee…,4
1649853753-3111,https://github.com/search?l=Java&o=desc&p=87&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,BloodyPanda/KaiHeiMa,《开黑吗》是一款基于Android的英雄联盟社交APP，实现了类似于微信和QQ的聊天功能 此项目包含了 Android客户端+服务器端+数据库 的源代码,3
1649853911-3664,https://github.com/search?l=Java&o=desc&p=32&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,ChinaLym/shoulder-platform,基于 SpringCloud 的SaaS 微服务脚手架，提供单点登录、用户管理、资源权限管理、通知推送能力。技术选型： Nacos、Sentinel、Feign、Ribbon、RabbitMQ、Zipkin、Docker、Promet…,21
1649853800-3277,https://github.com/search?l=Java&o=desc&p=71&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,zhangzhen1979/JIMU,JIMU Platform 积木框架，解决微服务支撑问题，为“单体架构”向“微服务架构”演进提供支持。,4
1649853962-3848,https://github.com/search?l=Java&o=desc&p=14&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,GuoGuang/madao_service,? 一个基于Spring Cloud全家桶的微服务架构，可用于快速学习微服务架构，或企业环境开发，权限基于URL细粒度授权。,113
1649853902-3633,https://github.com/search?l=Java&o=desc&p=35&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,rucky2013/ms-gateway,基于Netty实现轻量级的微服务通讯网关。主要实现了安全、流控、代理、路由等功能。,17
